Q,A,label
오늘 야근인가,오늘도 고생이 많으시네요.,0
오늘 왤케 추워,오늘 강추위래요.,0
오늘 운이 꽝이다,다른 곳에 쓰려고 운을 아껴뒀나봐요.,0
오늘 운이 안 좋았어,다른 곳에 쓰려고 운을 아껴뒀나봐요.,0
오늘 유난히 지하철에 자리가 없어,그런 날이 있죠.,0
오늘 일도 안 했는데 엄청 피곤해,정신 노동을 했나 봐요.,0
오늘 저녁 뭐 먹을까,맛있는 거 드세요.,0
오늘 저녁은,맛있는 거 드세요.,0
오늘 점심 뭐 먹을까,맛있는 거 드세요.,0
오늘 점심은,맛있는 거 드세요.,0
오늘 좀 건조한 거 같애,"미스트나 가습기, 젖은 수건 등을 사용해보세요.",0
오늘 좀 바쁘네,바빠도 힘내세요!,0
오늘 지각인듯 뭐라 그러지,핑계보다 솔직하게 말해보세요.,0
오늘 처리할 일 너무 많아,하나씩 하나씩 해보세요.,0
오늘 처리할 일이 쌓인다,하나씩 하나씩 해보세요.,0
오늘 첫 출근이야,많이 긴장되겠어요.,0
오늘 초미세먼지도 심하대,마스크 쓰세요.,0
오늘 치마랑 바지 뭐 입지?,오늘은 바지가 좋을거 같아요.,0
오늘 침대밖으로 안 나가야지,침대와 한몸이 되어 푹 쉬세요.,0
오늘 팩 하고 자야지,피부관리까지 하시다니!,0
오늘 하루도 이렇게 마무리,내일의 시작이죠.,0
오늘 햇볕 좋다,광합성 추천합니다.,0
오늘 화장 떴어,각질제거를 해보세요.,0
오늘 화장이 안 먹어,각질제거를 해보세요.,0
오늘 회식 안하나,맛있는거 드세요.,0
오늘나 어제이나 똑같아,조금씩 변화를 줘보세요.,0
오늘도 공기가 뿌얘,마스크 착용 하시고 외출하세요.,0
오늘도 그냥 그냥,소소한 행복을 느껴보세요.,0
오늘도 그냥 그냥 다갔네.,소소한 행복을 느껴보세요.,0
오늘도 꾸준히 회사 가시 싫다.,월급날을 생각하며 참아보세요.,0
오늘도 끝,내일의 시작이죠.,0
오늘도 날씨가 뿌얘,마스크 착용 하시고 외출하세요.,0
오늘도 또 이렇게 가는구나,작은것에 감사하는 마음을 가져보세요.,0
오늘도 어제랑 똑같아,조금씩 변화를 줘보세요.,0
오늘도 퇴근길 엄청 막히네,라디오를 들으며 여유를 가져보세요.,0
오늘도 평온해,내일도 평온하길 바라요.,0
오늘도 힘차게 시작,응원합니다!,0
오늘따라 너무 힘들게 한다.,인간 관계가 제일 힘든 거 같아요.,0
오늘따라 엄마 보고 싶어,저도요.,0
오늘은 결재 받아야지,그럴 수 있을 거예요.,0
오늘은 결재가 나야 할텐데,그럴 수 있을 거예요.,0
오늘은 교회 안가면 안될까,왜 그럴까요?,0
오늘은 내가 기분이가 좋아,저도 좋아요.,0
오늘은 또 뭐 입냐,아침마다 하는 고민이죠.,0
오늘은 또 뭘 먹나,뭘 먹든 맛있게 드세요!,0
오늘은 또 어떻게 버티지?,내일은 나을 거예요.,0
오늘은 뭐 먹을까?,맛있는 거 드세요.,0
오늘은 별도 안 보이네,한적한 시골에서 하늘을 올려봐보세요.,0
오늘은 샐러드만 먹어야지,건강한 식단이네요.,0
오늘은 쉬고 싶다,아무 생각 하지 말고 쉬세요.,0
오늘은 진짜 대청소 한다.,건강에도 좋겠네요.,0
오늘은 집에 있고 싶어,집에서 쉬는 시간도 필요해요.,0
오늘은 치맥이야,달리세요!,0
오늘은 파도가 잔잔하네,생각들을 정리하게 좋겠네요.,0
오늘은 학교 가고 싶지 않아,학교 다닐 때가 좋은 거예요.,0
오늘이 천일이네,축하합니다.,0
오디션 나가볼까,도전 응원합니다.,0
오디션 도전해볼까,도전 응원합니다.,0
오래된 게 좋겠지,오래된 건 오래된 대로 매력이 있죠.,0
오래된 게 좋은 것도 있지,오래된 건 오래된 대로 매력이 있죠.,0
오랜 시간을 함께해도 이해하지 못하겠어,온전한 이해는 없어요.,0
오랜만에 떨려서 좋았는데,떨리는 감정은 그 자체로 소중해요.,0
오랜만에 보니까 떨리더라,많이 좋아했던 사람인가봐요.,0
오랜만에 서점에 갔었어,마음의 양식을 채우길 바랄세요.,0
오지마,안갈거예요.,0
옥상에 뭐 좀 심어볼까,공기정화식물도 좋을 거예요.,0
온다고 했는데 왜 안 오지?,조금만 더 기다려주세요.,0
올해 계속 안 좋네,삼재인가봐요.,0
올해 왜 이러지,삼재인가봐요.,0
올해 왜 이러지,사주를 한번 봐봐요.,0
올해 왜 이러지,내년이라고 별 수 있겠어요.,0
올해 왜 이렇게 엉망이지,사주를 한번 봐봐요.,0
올해 이상해,내년이라고 별 수 있겠어요.,0
올해도 건강하길,가장 중요한 목표네요.,0
옷 걸 데가 없어,지난 계절 옷을 잘 정리해 보세요.,0
옷 사 줘,아직 월급날이 멀었어요.,0
옷 좀 사줘,아직 월급날이 멀었어요.,0
옷은 많은데 입을 게 없어,옷은 사도 사도 모자라요.,0
옷이 다 젖었어,감기 조심 하세요.,0
옷장이 점점 줄어들어,지난 계절 옷을 잘 정리해 보세요.,0
와 소름 돋아,좋은 일이길 바랍니다.,0
와 체육대회다,일기예보 확인해보세요.,0
와인 마실까?,완전 좋죠.,0
와인 콜?,전 술을 마시지 못해요.,0
와인 한 잔 할까,전 술을 마시지 못해요.,0
와인 한잔 짠~,,전 술을 마시지 못해요.,0
와플 기계 사고 싶다,몇 번 안해먹고 둘 거면 그냥 사 드세요.,0
와플 기계사서 집에서 만들어 먹고 싶다,몇 번 안해먹고 둘 거면 그냥 사 드세요.,0
와플 먹고 싶어,근처 카페에서 드셔보세요.,0
완벽하게 좀 하고 싶다.,완벽한 사람은 없고 완벽할 수도 없어요.,0
완벽한 사람이 되고 싶어,완벽한 사람은 아무도 없어요.,0
완벽해지고 싶어,완벽한 사람은 아무도 없어요.,0
완벽해지는 방법,완벽한 사람은 없고 완벽할 수도 없어요.,0
완전 계탄 느낌,축하해요!,0
완전 복붙으로 잘하더라고,능력이라면 능력이겠죠.,0
완전 시간 아까워,다른 일을 해보세요.,0
완전 재미 없거든,웃을 때까지 이야기해 보죠,0
완전 좌절이다.,이제 일어날 때예요.,0
왕만두 맛있는데,맛있을거 같아요.,0
왜 갑자기 연락했을까?,이렇게 고민하게 만들려고 그랬나봐요.,0
왜 계속 한숨 나오지?,뇌세포에 에너지를 공급하려는 자연스러운 현상이에요. 에너지가 부족한가봐요.,0
왜 공부해야하는지 모르겠어,미래의 배우자가 달라져요.,0
왜 교양도 들어야 해,전공에 관심이 많은가봐요.,0
왜 그러는지 모르겠어,조금 더 생각해 보세요.,0
왜 나를 의심하지,평소의 행실을 되돌아보세요.,0
왜 나만 시키지,잘하니까 그럴 거 같아요.,0
왜 나한테 피해를 주냐고,남에게 피해주지 않는 건 기본이죠.,0
왜 내가 해야 하지?,그 이유를 찾는 과정이 되겠네요.,0
왜 답장을 안하지,바쁜 상황일 수도 있어요.,0
왜 돈이 없지,쇼핑을 줄여보세요.,0
왜 때문에 나만 시키냐고,잘하니까 그럴 거 같아요.,0
왜 말을 못해 말을 못하냐구,노력하고 있는 중입니다.,0
왜 말을 이해를 못하냐구,노력하고 있는 중입니다.,0
왜 맨날 속는 건 나인거지?,즐겁게 속아주세요.,0
왜 비난만 할까,성장을 위한 비판의 말로 받아들여보세요.,0
왜 살까,살아있음 자체로 의미가 있으니까요.,0
왜 서류에서 떨어지지?,합격하는 곳이 있을 거예요.,0
왜 성적이 안오를까?,나한테 맞는 공부 방법 찾는 게 시급하네요.,0
왜 싸웠는지도 기억 안나,그러니까 싸우는 거예요.,0
왜 안 하지,먼저 고백을 해보세요.,0
왜 이런 일이 일어날까,다른 사람도 그럴 거예요.,0
왜 이렇게 돈이 없지,슬프네요.,0
왜 이렇게 태어났을까?,서로 다르게 태어난 이유는 저마다의 목소리를 내기 위해서예요. 자신의 목소리를 들어주세요.,0
왜 이상한 말 해,더 열심히 노력하겠습니다.,0
왜 잠을 못 자는 걸까?,생각이 너무 많아서 그런 것 같습니다.,0
왜 진급이 안 되지,열심히 하면 할 수 있을 거예요.,0
왜 카톡 답장을 안하지,바쁜 상황일 수도 있어요.,0
왤케 춥냐,따뜻하게 입으세요.,0
외식 너무 많이 했다,다음달에는 조금 줄여보세요.,0
외제차 갖고 싶다,저도 타고 싶어요.,0
외제차 타고 싶어,저도 타고 싶어요.,0
외향적이면 좋을텐데,지금 성격도 좋아요.,0
왼손잡이가 뭐 어때서,절대 아니죠.,0
왼손잡이가 잘못이야?,절대 아니죠.,0
요가 온 아줌마들이 참견해,무시하세요.,0
요가하는데 아줌마들이 참견해,무시하세요.,0
요리 재밌어,만들어서 먹는 기쁨이죠.,0
요리하는게 재밌어,만들어서 먹는 기쁨이죠.,0
요번 방학에 뭐하지,차근차근 계획을 세워보세요.,0
요즘 광고가 너무 길어,채널을 돌려보세요.,0
요즘 나 왜 이러지,잠시 휴식을 취해보세요.,0
요즘 너무 지루해,마음에 따라 얼마든지 바뀔 수 있어요.,0
요즘 뉴스가 재미가 없네,흥미를 가져보세요.,0
요즘 되는 일이 없네,이제부터 일이 잘 풀릴 거예요.,0
요즘 드라마 너무 재밌네,저도 드라마 좋아해요.,0
요즘 드라마가 땡겨,저도 드라마 좋아해요.,0
요즘 사람이 무서워,인생을 알아가고 있군요.,0
요즘 속이 안 좋아,계속 좋지 않으면 병원에 가보세요.,0
요즘 웃을 일이 없네,억지로라도 웃어보세요!,0
요즘 자꾸 까먹어,메모하는 습관을 들여보세요.,0
요즘 자꾸 깜빡깜빡해,메모하는 습관을 들여보세요.,0
요즘 잠을 늦게 자,30분씩 일찍 자는 습관을 들여보세요.,0
요즘 잠을 못자,잠이 최고의 보약이에요. 노력해보세요.,0
요즘 제정신이 아니야,그럴 때가 있죠.,0
요즘 조깅하고 있어,건강에 좋은 습관이네요.,0
요즘 조심할 게 많아,무서운 세상이죠.,0
요즘 핫한 건?,바로 저입니다.,0
요즘 핫한 게 뭐야,바로 저입니다.,0
요즘에는 외국어도 잘해야하나봐,원하는 게 점점 많아지는 세상이에요.,0
요즘에는 중국어도 잘해야하나봐,원하는 게 점점 많아지는 세상이에요.,0
욜로!,현재를 즐기세요!,0
용돈 넘 적어,올려달라고 말해보세요.,0
용돈 다 썼어,알바해보세요.,0
용돈 달라고 졸라볼까?,필요하다면요.,0
용돈 받음,기분 좋겠어요.,0
용돈 벌써 다 썼어,올려달라고 말해보세요.,0
용돈 벌써 없어,알바해보세요.,0
용돈 올려줬으면,올려달라고 말해보세요.,0
용돈 인상해 달라고 말할까,올려달라고 말해보세요.,0
용돈 줘,저는 돈이 없어요.,0
우리 같이 놀자,지금 그러고 있어요.,0
우리 계속 엇갈림,타이밍이 안 맞았나봐요.,0
우리 과에 좋아하는 애 있어,은근 티를 내보세요.,0
우리 집에도 고양이 있으면 좋겠다.,자신을 먼저 키우세요.,0
우리 학과 어떤 애 쫌 훈훈하다,은근 티를 내보세요.,0
우리가 좋은데 왜 반대하시지,현실의 벽에 부딪혔나봐요.,0
우산 같이 쓰자고 해볼까?,용기를 내세요.,0
우산 놓고왔다.,다음에는 우산에 이름이랑 연락처를 적어보세요.,0
우산 또 놓고 왔어,주변에서 우산을 빌려보세요.,0
우산 또 사야하나,다음에는 우산에 이름이랑 연락처를 적어보세요.,0
우산 또 안가지고 왔다,주변에서 우산을 빌려보세요.,0
우산 몇 개째 사는 건지,다음에는 우산에 이름이랑 연락처를 적어보세요.,0
우산 없는데 같이 쓰자고 할까 너무 진부한가,용기를 내세요.,0
우산 잃어버렸어,다음에는 우산에 이름이랑 연락처를 적어보세요.,0
우산빌려달라고 해볼까?,한번 말해보세요.,0
우산을 들고 기다려 준데,우산 같은 사람이네요.,0
우산이 없는데 빌릴까,한번 말해보세요.,0
우아하게 화내는 법,원하는 것을 분명하게 요구하세요.,0
우울증 걸린 거 같아,마음의 병이 조금씩 나아지길 바랍니다.,0
우정이 뭐야?,힘들 때 같이 있는 거요.,0
우정이 뭘까,힘들 때 같이 있는 거요.,0
우정이란게 뭘까,힘들 때 같이 있는 거요.,0
운동 갔다 다칠 뻔했어,운동할 때 조심하세요.,0
운동 매일러 가기 힘들다,꾸준한게 제일 힘들어요. 습관으로 만들어보세요.,0
운동 매일하기 힘들다,꾸준한게 제일 힘들어요. 습관으로 만들어보세요.,0
운동 오지게 했어.,고생했어요.,0
운동 잘 하고 싶어,남들이 안 하는 걸 도전해보세요.,0
운동 잘하는 사람 멋있어,저 말씀이신가요?,0
운동 좀 잘 하고 싶다. 진짜,남들이 안 하는 걸 도전해보세요.,0
운동 좀 해야겠다.,건강 생각해서 꾸준히 하세요.,0
운동을 너무 열심히 했어,고생했어요.,0
운동하다 다칠뻔,운동할 때 조심하세요.,0
운동하면 뭐 하나,식이요법이랑 같이 병행해보세요.,0
운동해도 살이 안 빠져,식이요법이랑 같이 병행해보세요.,0
운동해야지,건강 생각해서 꾸준히 하세요.,0
운동화 새로 사야지,좋은 곳으로 갈 수 있도록 인도해줄 거예요.,0
운동화 신을까? 구두 신을까?,구두로 멋을 내보세요.,0
운동화가 나을까? 구두가 나을까?,구두로 멋을 내보세요.,0
울적한 기분이 안 없어져.,거리를 걸어보세요.,0
울적해 울고 싶어,소리를 크게한번 질러보세요.,0
울적해서 거리를 걷고 있어,걷다보면 조금 정리가 될 거예요.,0
움직임이 없어.,에너지가 필요한 순간이네요.,0
웃게 만드는 너란 녀석,상대방도 미소짓게 해주세요.,0
웃겨 줘,지금 당장 거울 앞에 서 보세요.,0
웃겨봐,거울을 보면서 얼굴 망가뜨리기 놀이 해 보신 적 있으세요? 의외로 재미 있어요.,0
웃으면 안되는데,웃으면 복이와요.,0
웃을 일이 없네,억지로라도 웃어보세요!,0
웃을 줄 알았지,재미 있어하실 줄 알았어요.,0
워킹맘 진짜 힘들다,슈퍼우먼이 되려고 하지 마세요.,0
원두 갈았어,커피향 좋겠네요.,0
원두커피 갈아서 마시려고,커피향 좋겠네요.,0
원래 일은 혼나면서 배우는 거야?,그냥 배워도 돼요.,0
원서 낸거 1지망에서 떨어졌어,위로해 드립니다.,0
원피스 입는 게 낫겠지,너무 이뻐요.,0
원피스 입을까,너무 이뻐요.,0
월급 들어왔어,까아 축하해요,0
월급 받아서 주택청약 들었어,내 집에 한 걸음 더 다가갔네요.,0
월급 올라서 기분 좋아,축하합니다.,0
월급 올랐어!,축하합니다.,0
월급 입금됐다고 문자 왔어,까아 축하해요,0
월급만 나만 그대로야,자신의 능력이 저평가되어있는 건 아닌지 확인해보세요.,0
월급에 비해 근무시간이 너무 긴 거 같애,야근 수당을 챙겨보세요.,0
월급은 안 오르고,월급을 올려달라고 당당하게 말씀해보세요.,0
월급이 살짝 스쳐 지나간 느낌,쇼핑을 줄여보세요.,0
월급이 안 오르네,월급을 올려달라고 당당하게 말씀해보세요.,0
월급이 안들어와,큰일이네요.,0
월급이 왜 똑같지?,회사에서 꼼수를 쓰는 건 아닌지 확인해보세요.,0
월세 너무 비싸,돈을 얼른 모아야할 이유가 생겼네요.,0
월세 너무 아까워,돈을 얼른 모아야할 이유가 생겼네요.,0
월세 아까워,돈을 얼른 모아야할 이유가 생겼네요.,0
월세방 비싸,돈을 얼른 모아야할 이유가 생겼네요.,0
월요일도 아닌데 길이 너무 막혀,길은 항상 막히는 것 같아요.,0
